c_custkey,c_name,c_address,c_nationkey,c_phone,c_acctbal,c_mktsegment
88681,Customer#000088681,rPohRd7Hcgz1kkPoRxm2RmajFpiP4ePX7,23,33-539-553-3984,4665.61,MACHINERY
13678,Customer#000013678,"VPrF,nCwMwF5YGExC",15,25-306-951-3937,9030.40,MACHINERY
106273,Customer#000106273,4olOO7BvNIVig7Cjak8y03pBQns,8,18-700-805-1392,922.92,AUTOMOBILE
65608,Customer#000065608,"CKRntrwdEzioXprUjb,UqhkO",0,10-554-163-9182,6496.91,HOUSEHOLD
40180,Customer#000040180,Coy4RqlHxx2tB1nSwepA,24,34-492-485-2220,1791.54,AUTOMOBILE
6152,Customer#000006152,"Bqxwa70bCy,M8Vs6cWn",19,29-492-966-5351,4957.70,MACHINERY
35225,Customer#000035225,"aMj8Jskh,7aictTkIM4V2jNpXRFzCn4T6",18,28-981-338-4900,6205.59,HOUSEHOLD
102922,Customer#000102922,"DHXwKgnDzQllMXv3Xm,fmlMw7edoWJdM",17,27-639-386-9729,5694.85,MACHINERY
137084,Customer#000137084,ZGoUX8t022sts,22,32-225-905-6688,7746.16,FURNITURE
61003,Customer#000061003,wT uT5cMCADWnBJHxFmvyzMUTbCE,1,11-742-997-5017,421.87,MACHINERY
78305,Customer#000078305,"S,qAAleSk6vRhNgKySI3GAZk2oYi0jkdNNN6 5v",17,27-834-135-3828,6841.10,AUTOMOBILE
38825,Customer#000038825,Z8cT8Iw5Xr9Xbb0zssHU6,22,32-628-445-7818,5365.09,MACHINERY
124069,Customer#000124069,2Y5AzWttZx4LpHpzop,8,18-411-404-8641,6494.29,BUILDING
94267,Customer#000094267,"7mH,k3LwmyIzBN507DGGlC5Nd",9,19-678-375-4745,3837.71,AUTOMOBILE
130786,Customer#000130786,"S5JMZ1H4,NCs0DhDBndxdjvMY",3,13-193-859-7429,3408.03,HOUSEHOLD
100699,Customer#000100699,63bttvim0oRTet3ILKLMVoseTqng,6,16-138-690-3211,6164.68,MACHINERY
42169,Customer#000042169,"Ph79JL6kmr4sSU00tDdsiukV,v5qm",9,19-820-332-7122,837.59,AUTOMOBILE
5408,Customer#000005408,"8GoteXoxV6t,pmNoUz3qvXH7t2BXG",16,26-872-768-2403,5595.13,FURNITURE
48457,Customer#000048457, ssHJ9beyphm,19,29-238-321-3881,9671.69,FURNITURE
112117,Customer#000112117,v2FeRS6N138lzd9vSZT5o,5,15-285-515-1253,8192.62,BUILDING
284,Customer#000000284,2ZgAkaBgb6aigORfIfUd3kHbPi42,6,16-161-235-2690,593.52,AUTOMOBILE
103667,Customer#000103667,oFiVkWDNVnKbn8g9Z6046K BTcZ8UpQ,15,25-917-644-8087,3311.32,FURNITURE
88192,Customer#000088192,TkK1CUaiOU2NE,16,26-606-911-2940,8789.91,AUTOMOBILE
82135,Customer#000082135,e0Z2x2tFDiarH Pn4degIeL92f9,6,16-557-828-6545,6922.12,HOUSEHOLD
107792,Customer#000107792,ZKsSZaYRujMMPMcNhSqLdZrFuy3G,5,15-635-941-7883,5449.09,AUTOMOBILE
92285,Customer#000092285,"v 8oUkW NLHuh,MM",17,27-133-219-7896,9594.49,HOUSEHOLD
18302,Customer#000018302,iQPMNzGhEV3B0yIEP4aZVOpT7ehc2,0,10-174-491-7898,871.98,AUTOMOBILE
91304,Customer#000091304,Dk5tYSbEwwCkBvsW4I8JkYBQKK,11,21-859-963-7380,2158.76,HOUSEHOLD
113632,Customer#000113632,YzgjwRzeyx7TztzrTwTCG5Z,14,24-854-709-4000,7614.65,AUTOMOBILE
48484,Customer#000048484,"a,re7DB nwceodeS7NjrgMHfDJHRQNK",8,18-260-102-6962,6902.30,HOUSEHOLD
87445,Customer#000087445,3CnsIMueXPTWJZObjG,11,21-268-868-9982,6682.75,BUILDING
108575,Customer#000108575,IZ INSXbav9cq8HKBElkMzSw1G,13,23-871-891-3873,1469.42,AUTOMOBILE
72709,Customer#000072709," 6hDmM,ezDtE8SX",18,28-685-798-9409,7026.09,AUTOMOBILE
99487,Customer#000099487,cSNsOhjTLenL9h6iJRo2hSKad5Eov1Pv90poYYY,14,24-677-544-8074,2446.77,FURNITURE
87817,Customer#000087817,"RH0A Fw,qOvomsQfvSUCJFFq",13,23-637-854-6208,4148.93,FURNITURE
11905,Customer#000011905,qjhz0obWkJ4 A0U78x89qNkOriXYn3B,13,23-885-200-9948,1200.82,MACHINERY
38861,Customer#000038861,DOeF3iejm7L 9i,3,13-101-973-1250,1066.36,MACHINERY
109729,Customer#000109729,",Gfj  PBXUydQRqecMfQbnYZ,o6e J xENE5",24,34-237-320-1500,9659.93,BUILDING
141575,Customer#000141575,8CZj8DOivRTUN3kG3UHLQMNWs4aTjqPfn0qL,13,23-337-517-9224,4455.61,AUTOMOBILE
97528,Customer#000097528,seC48lDZoOD5eC cjB S2zT5H5,19,29-165-242-2345,4722.23,BUILDING
110047,Customer#000110047,"JGsPEfcqocX9,5u0B9cRTQpGLI",3,13-246-637-6685,9112.98,HOUSEHOLD
111080,Customer#000111080,"Y,8C8fSeHuP,9OMggi6McWD",8,18-699-192-6156,1140.70,BUILDING
99856,Customer#000099856,FvD4zgjgBlMSI2MT2ds0KYGAJDquXFTfvnK1p,11,21-388-190-3232,4735.77,MACHINERY
14383,Customer#000014383,qzXXis P13GP8kjyHZodUHuTqBwt6,9,19-968-747-8842,6759.28,AUTOMOBILE
114653,Customer#000114653,"C0Slg0w,wsVjE3sknCl1l1nkj",18,28-697-803-5858,5583.22,AUTOMOBILE
118489,Customer#000118489,"4Em0upgRUJbN9np9kjaf,vamq",9,19-413-676-1268,9982.12,MACHINERY
142601,Customer#000142601,REoKvruhOkQGaN uOVjNVGv,6,16-493-873-1591,8208.98,HOUSEHOLD
148879,Customer#000148879,74VFnySbR4n8yBMvN0dZVz7abXC 7efnNyBCH,21,31-288-570-3241,5160.88,AUTOMOBILE
73783,Customer#000073783,2zuvvyv0f34tmaqxPBek1EAP,15,25-501-254-5869,-504.81,MACHINERY
135725,Customer#000135725,"s T,PcrBwPLkIatvZw4CLb",9,19-998-229-6241,5052.01,AUTOMOBILE
129241,Customer#000129241,hYkmM0qypu5Moq4wqXtIcwg,0,10-770-962-2499,8533.42,MACHINERY
7054,Customer#000007054,5XKMD7i7 wuDxPGUP9HJWYt8dBDJQFLCAE,11,21-705-101-9893,5857.61,AUTOMOBILE
38242,Customer#000038242,s2356fgOwn,0,10-755-791-5353,6795.68,HOUSEHOLD
120388,Customer#000120388,uboKu3KFRGwjDgxsUn8mbiGWLw Jz7qoKqSXZKgf,5,15-943-116-5028,9672.60,BUILDING
29143,Customer#000029143,CPusFz19ytD7PKLNRWvsEWIv6,22,32-260-734-9442,5474.13,MACHINERY
66976,Customer#000066976,CnE02B3QKSWr0mMU4 canBZlEfL,8,18-150-881-6836,1718.75,MACHINERY
141427,Customer#000141427,8mcXeWB2exPg,22,32-985-317-5636,2542.91,MACHINERY
130447,Customer#000130447,SwS8U9VjF7,11,21-581-850-1307,1799.92,MACHINERY
26284,Customer#000026284,"oCnNASp neph,ofxoJfGfkAtJ",7,17-293-821-8273,-721.92,MACHINERY
68015,Customer#000068015,sM1aNngrnCvl RTXI3024AggtaROM,24,34-858-306-4755,8595.72,BUILDING
54215,Customer#000054215,aV2o5xsNzIiTtkhdvANllTzi,17,27-587-909-4648,4459.60,HOUSEHOLD
77722,Customer#000077722,7R4pMjat7L0zVVQ2YV 2VmIQI,9,19-867-177-2997,9640.70,AUTOMOBILE
95270,Customer#000095270,",AcSXFU8c3R7rQD53BAASvMF",0,10-791-335-9163,5493.55,HOUSEHOLD
99071,Customer#000099071,"2,s9D,MEqauE3itLVWWLnP0P",22,32-846-412-1393,-353.48,FURNITURE
75860,Customer#000075860,"UfPQcNoSG8,0buS",21,31-551-485-1209,6824.61,AUTOMOBILE
30803,Customer#000030803,"2LJ,PF67ec4ixGddMcMvOacgMQTBGil9kMUJprx5",16,26-703-342-6213,7057.86,MACHINERY
7472,Customer#000007472,QgBQp10cja9lkPPgkU6n uMQj,9,19-929-843-9762,8058.89,MACHINERY
7259,Customer#000007259,363m8FbC6mmEyrysgkCJq5DTmcnwBLKLD,6,16-455-245-4445,-467.04,BUILDING
137182,Customer#000137182,"5Z,pFLB6JhkDD8yDrK",17,27-474-935-2131,3080.80,MACHINERY
60253,Customer#000060253,dx30f6Q0snsCQtYT 7GBTR,8,18-838-139-9630,4185.63,AUTOMOBILE
53113,Customer#000053113,YsYG4vtXmP1w,9,19-249-652-1315,4558.73,FURNITURE
93064,Customer#000093064,Quh5QBmPMWwcpGnNkwA4AsKblIwT,19,29-395-899-4816,9538.97,HOUSEHOLD
63986,Customer#000063986, AbWiaMMvOtvz6uQKlibar1dY4m0MB,6,16-302-125-6918,1049.97,BUILDING
114443,Customer#000114443,"aEqc9FgHDr0W8,qMIV,Vjh6kCXx",18,28-654-254-8003,-524.08,HOUSEHOLD
56332,Customer#000056332,btJfLpjJLMJEzfNPiwrjgVFYrQQAfwRHnqu0k,5,15-960-885-8850,6359.66,MACHINERY
44138,Customer#000044138,"Ug7Kfr2xsthR,CG",10,20-155-554-6443,1162.89,FURNITURE
115885,Customer#000115885,2gU0W0OwVCigJVRmk,4,14-486-114-4238,5455.35,HOUSEHOLD
63569,Customer#000063569,"6v,1m aY6AuUtD5",15,25-905-509-4286,7722.12,AUTOMOBILE
72500,Customer#000072500,6aL1QanFdvyXzKXKVF8J0DAZBn,10,20-524-657-4990,5907.10,AUTOMOBILE
9868,Customer#000009868,qCTtXClPZbL6jytgte7qJ3,9,19-348-193-6074,1014.53,AUTOMOBILE
43378,Customer#000043378,Oxa5E4ELfbe,8,18-466-984-8725,6002.38,BUILDING
10826,Customer#000010826,"Ku0X0h75yeTrQHntXE4,uu0zvIl0iy",9,19-619-733-4950,4909.49,AUTOMOBILE
68821,Customer#000068821,"eBuEoOl5yP HuDypy5lP0T7xd8t,qQcaUd3klutQ",19,29-168-103-7436,4239.84,FURNITURE
121576,Customer#000121576,7BMh7V3dSc88U6Qym4,2,12-966-313-4576,-463.93,AUTOMOBILE
44494,Customer#000044494,"LFTxuBuxDkULAKta,6BXPgMPWQWOPuXjxNZN",10,20-778-665-4847,7429.76,BUILDING
65770,Customer#000065770,n4wQU5 mTg5UoIZ7aOz1,20,30-538-348-5297,1977.08,BUILDING
110060,Customer#000110060,BWOQ1lQyoqDgxzz2Z,18,28-776-329-6799,3401.45,MACHINERY
29896,Customer#000029896,584BzNu 5xLpcK,18,28-356-716-4757,4688.97,HOUSEHOLD
76126,Customer#000076126,9OxqWNOVxOBNMq,19,29-227-454-9993,5792.76,FURNITURE
130621,Customer#000130621,"1A4yuFxhw5ixpqu4UMzBgl,2Ztlz",7,17-714-661-3638,5159.69,BUILDING
30442,Customer#000030442,c4j5YlALhV4yqIdhxAihyn1WC,3,13-391-548-1738,3369.04,MACHINERY
63001,Customer#000063001,"6A3xV7X,NZwc0Q20Fg6If,407V3RtACVTv0vlA",0,10-540-229-2130,9577.50,AUTOMOBILE
66367,Customer#000066367,kZQgsAEWdbY3wG,19,29-796-668-3298,4389.19,FURNITURE
30452,Customer#000030452,s7xKKJDCxCx,7,17-424-756-6885,7605.52,HOUSEHOLD
62212,Customer#000062212,"3n1vmF,9uHy6GizQf,PX",22,32-230-146-7578,6310.20,HOUSEHOLD
127900,Customer#000127900,s wD9e2Y0IB3hslzl3,17,27-364-261-8051,98.89,BUILDING
103981,Customer#000103981,hYiunW j4lAB1Mt1QRrQE0qrB,14,24-964-581-5165,-444.16,FURNITURE
49258,Customer#000049258,"x2jxTulSeLEl AfnrGEi,nsb,qss8mYpBA",15,25-219-183-8732,4888.38,FURNITURE
129931,Customer#000129931,"foYLWa, 6Rv33rUqP7",15,25-990-502-6030,-201.88,FURNITURE
2741,Customer#000002741,5nIlmAc6WuH4goMQwZ n4DrsKvgQqj8uTn,24,34-691-543-8495,766.62,MACHINERY
44590,Customer#000044590,uTztoSUZUV5gcRg1Ieb7KEb2mgsU1npmBjOdA1,2,12-418-767-6630,5489.66,FURNITURE
117827,Customer#000117827,CBSCkuKTVMqi,0,10-144-222-9879,5926.76,HOUSEHOLD
58550,Customer#000058550,ubvdqMAWRbBTRq,24,34-230-680-4756,4765.48,HOUSEHOLD
73187,Customer#000073187,bTMK83sijWUa1,14,24-705-402-1088,2467.67,MACHINERY
80246,Customer#000080246,"4Rhaa,AakhDz",6,16-992-639-2542,0.58,MACHINERY
51211,Customer#000051211,UckEtY22TcjTjxeMsxGdD,14,24-349-282-9813,6488.41,MACHINERY
39997,Customer#000039997,4i2RfmNhhSdqUlqnWcnHKHS31xE2ov,19,29-525-544-7092,7772.60,MACHINERY
105608,Customer#000105608,"qpq,wWS2IHo,FdEA5Bk5b,0",23,33-841-393-7906,1305.70,MACHINERY
112573,Customer#000112573,5jwKmqMLalZaYdY5qbWr3dHLhGHiD9ntd6P,9,19-574-153-5224,7362.14,BUILDING
148171,Customer#000148171,1SOEhe5MMVQk,14,24-158-925-6755,2814.41,HOUSEHOLD
93613,Customer#000093613,"j,5n15mKAnR bPSPcRbDQVt6,t",1,11-981-635-6277,4279.78,HOUSEHOLD
11960,Customer#000011960, DA2sSTWDGL9g7bLKJyt vXxb,1,11-658-578-6100,27.50,HOUSEHOLD
56569,Customer#000056569,V5iy6tcbYkoWM6dVKrxKz61ZPqSrjaorKVQYBYX,8,18-925-872-8833,9510.83,MACHINERY
26651,Customer#000026651,TK9x6dAU6HPcmW7FT,3,13-967-879-8564,3954.53,HOUSEHOLD
101744,Customer#000101744,"BnlKTZE kmZ,5BPprxM,uZt1B03,Bb",10,20-411-135-1563,4675.25,BUILDING
144976,Customer#000144976,Z0e60HmuaxgVkE528,20,30-146-914-6265,6841.08,FURNITURE
80549,Customer#000080549,"5zhz,QMgl86zbE739GnfMbh2",15,25-792-219-9766,5126.74,AUTOMOBILE
148699,Customer#000148699,3Quaxh UA7ETwLMuRSbW7OZSFD4tcjt8DBGQ,0,10-375-122-5129,706.95,AUTOMOBILE
7666,Customer#000007666,B8gbEm40V98WLCuqIQws,22,32-675-815-1548,4229.85,MACHINERY
99460,Customer#000099460,jJHjIXlK5gZ,2,12-551-691-7471,3449.15,FURNITURE
103811,Customer#000103811,ZVlhcn2IjuBt3o83PeQ O435nQltFJsF,16,26-701-299-3489,5358.75,HOUSEHOLD
22865,Customer#000022865,XZSZuySIvh1ve6wSVK53 48Gq4VykO,3,13-907-905-3704,5915.84,FURNITURE
109957,Customer#000109957,"dX24nEycwCr7qYSZNilvuM3WgqpLr5p,r2X",24,34-738-409-5397,7988.82,AUTOMOBILE
103586,Customer#000103586,8v9xBjR92bWa,14,24-231-186-9644,9270.33,AUTOMOBILE
146971,Customer#000146971,AUDd9RK KsA5frh0o0n7O,9,19-359-637-6809,5695.04,HOUSEHOLD
66724,Customer#000066724,18YLzp114dswgDp37O6,17,27-371-895-8342,4992.16,BUILDING
3769,Customer#000003769,"8WUxQqslNqdwjtowxFHSb61jNjjU4wNtSzAf,H",12,22-418-323-1643,8344.15,AUTOMOBILE
124855,Customer#000124855,t9QhRKa5s4t,10,20-522-802-8788,5813.41,FURNITURE
143503,Customer#000143503,9FQ607r9Q3,22,32-555-215-7876,1571.52,FURNITURE
40828,Customer#000040828, aIQ1qPJCZ1l4TOLwFT8TDVz,4,14-145-463-8277,8522.65,BUILDING
73190,Customer#000073190,0f8x2 7nU9Xf1BRh20iVENi7di1InReaGKaiQ6K,5,15-510-335-4771,3236.74,HOUSEHOLD
69035,Customer#000069035,"XBHCjxWzOtZgxwf0zG, jqM4fdfKbJoV0y",11,21-902-809-7124,2042.11,HOUSEHOLD
111734,Customer#000111734,DTPA6jnZySXElC1,14,24-577-782-3576,3342.49,BUILDING
77392,Customer#000077392,6ylZ7rvD83iGf1gyxIWR8l,19,29-439-208-4015,6896.13,HOUSEHOLD
64655,Customer#000064655,"TYxbXjQ,4T2Y2nDr B8Xez 8S",8,18-929-900-6408,6765.03,BUILDING
139915,Customer#000139915,87WcJoxbS3YBANfZRkNI7GH3W9,18,28-108-915-2398,-417.86,BUILDING
118220,Customer#000118220,"usmh,O8etAl",20,30-995-656-4389,39.02,HOUSEHOLD
26515,Customer#000026515,zw7HXfYMCA2T6LMHPxtgiIhtVC,0,10-634-306-6613,2109.32,FURNITURE
66190,Customer#000066190,"Gs8NsFku8MO,,iDaR7 lKxr81GXQPcWjc39WR,",18,28-358-417-9039,5364.60,HOUSEHOLD
131992,Customer#000131992,W2hGYcfm9IEMIJMqA4Sy4jVkH5nzpCAK,11,21-428-649-5792,4935.94,HOUSEHOLD
25471,Customer#000025471,"Jf3p,OSkzbb",19,29-990-461-5544,5783.37,HOUSEHOLD
119606,Customer#000119606,"5jGk,G4vRe5g0q6BnVSmv 61Q4Kk PHDg",3,13-550-192-4829,2195.89,BUILDING
5117,Customer#000005117,xKJNC9eYgWNjcYxyJrGcsUmZxaC2KZwLT,3,13-463-156-4542,3937.78,MACHINERY
2212,Customer#000002212,xrCTkFuEVvNALyyKIe6m,2,12-772-169-3141,5151.33,MACHINERY
46702,Customer#000046702,Fp1MpSiQBoplDQYP,24,34-106-985-6443,1823.88,FURNITURE
15391,Customer#000015391,fzhPyiXVHdvLDFfsRgQ5,15,25-119-150-5215,650.44,BUILDING
29918,Customer#000029918,"17RUKiOEL,vWpM1faigl9eVgCLFmE9sLL,a",18,28-482-881-1213,9344.18,BUILDING
60479,Customer#000060479,"j1YPtuuu4Yiijvy8Qy1a9pGxrF,laEL,ZlrL7kiF",3,13-802-230-8304,9595.61,HOUSEHOLD
144737,Customer#000144737,Xg4sOOyWzfIr,12,22-608-265-7065,7964.72,HOUSEHOLD
88810,Customer#000088810,"h7YpNuAZ,YcA",22,32-969-657-6352,1128.13,MACHINERY
39044,Customer#000039044,gCrhPI2wFdScy4k6yrMN,10,20-238-944-3972,689.98,MACHINERY
113380,Customer#000113380,"OTVIGbHm3Di8CW8HVGwu7P,HpIbcFS12jA",0,10-115-797-8353,3606.74,AUTOMOBILE
147004,Customer#000147004,",5lO7OHiDTFNK6t1HuLmIyQalgXDNgVH tytO9h",6,16-416-345-9278,9658.21,FURNITURE
26023,Customer#000026023,"xM,VRcWx1,17XOFRDjJI7k8CrDKnT0AHnzjndVz",0,10-998-407-1173,1879.97,AUTOMOBILE
127879,Customer#000127879,"uGfKL,OvZ67I8k6DfVUhwKpJZUU8Fb",23,33-250-166-5325,9898.26,MACHINERY
8362,Customer#000008362,"v,hfgV3QYsuHjULjr2zpIbdi0qg",19,29-891-573-5549,-458.92,BUILDING
35006,Customer#000035006,hKhCC2 gzWOXziD91LuyDyTjUn,0,10-276-462-8304,4057.62,FURNITURE
130855,Customer#000130855,GTT921yBUNKpJQPLJCH8Od QYm4xUYOAU,6,16-717-139-1202,4430.09,BUILDING
26,Customer#000000026,8ljrc5ZeMl7UciP,22,32-363-455-4837,5182.05,AUTOMOBILE
139531,Customer#000139531,ffOr89VzHXJaU9q6AF3sDYKy6dqsxfbAxG,9,19-856-218-2870,6066.14,MACHINERY
47671,Customer#000047671,j2OOzsetvSC9VOA3GLGypxQVhpagYMseovc,12,22-229-267-7222,-643.69,HOUSEHOLD
99680,Customer#000099680,"NhiZzG TMU98 ,q CkDF7OwZ2MN9nJ",10,20-307-782-7683,1731.34,AUTOMOBILE
143041,Customer#000143041,"eb d,W7Zm3zqgk5X EyaUqxkhZerk 03SWKLgNPg",19,29-259-512-5895,8938.21,FURNITURE
88921,Customer#000088921,"YwJTfadc,UMLiu1Aj2hVOdzPfXATbMTdLVCrT",12,22-891-171-1974,8480.67,AUTOMOBILE
7391,Customer#000007391,"a7a3BStsk7fyz,9myMchpvL ME",13,23-844-724-1171,9363.53,MACHINERY
21119,Customer#000021119,v1HidSbTBBr MHGP4jdW Bi,11,21-881-594-4595,7809.28,AUTOMOBILE
82234,Customer#000082234,"bP6 7DYFUqZ3q1vQ75zF,,7my XNewudW d",14,24-896-234-4735,6854.45,HOUSEHOLD
105088,Customer#000105088,swM5RK4YbBHtAjdPAljiXs,23,33-515-328-4888,1658.27,BUILDING
43924,Customer#000043924,Xnm9L3ICiCRTzTaEX,24,34-397-138-8903,7687.36,AUTOMOBILE
137129,Customer#000137129,7V4NOdGSBzGDMBPQsK,3,13-692-187-3682,9389.94,HOUSEHOLD
36658,Customer#000036658,l2UZBbyfPdLflriMDpD7W s 2D0wcMIB1F9X3pb,7,17-591-386-7558,6822.01,MACHINERY
107941,Customer#000107941,4mRcs0GqjNCIf19GDe5BKWn6CgY4SVeFL,20,30-458-125-9949,5607.11,HOUSEHOLD
39787,Customer#000039787,"JbzgWkjq7SFj3cWKLuTp9Qcm,",1,11-273-330-7588,4084.41,BUILDING
146629,Customer#000146629,UhOZhlMtc3353uZIj,2,12-639-492-8091,3711.75,BUILDING
27476,Customer#000027476,T1PM6Kzmm3ef0ZyGBpL8TPTjuIl2LT dhReO,18,28-819-688-8328,368.15,HOUSEHOLD
48802,Customer#000048802,oZbljHMAWwNmoY0Qv27S45PwpvescTArt8b6A,19,29-338-991-4547,344.60,FURNITURE
100499,Customer#000100499,"o3wABwvl429a,C0u,",5,15-782-159-8084,6596.66,BUILDING
99259,Customer#000099259,"r1G8HqI,ppnPEEU0SP EIKk",10,20-672-784-3870,4674.65,AUTOMOBILE
131879,Customer#000131879,Qfvk8MMMpXcL1vlO4i570QAdXfb19leTGjO,8,18-548-397-3092,2286.48,HOUSEHOLD
57598,Customer#000057598,PL7jwFByrY,14,24-979-513-7549,2793.04,BUILDING
74870,Customer#000074870,BPKVUonq N54L7TAEXuWiFa9X4lAebbxXHyCjF89,13,23-402-964-2113,2106.72,BUILDING
86890,Customer#000086890,vz7KgDYOD5ErVAw GKj4bYketnc,23,33-442-518-9646,1872.81,BUILDING
147698,Customer#000147698,4mSdXHH21tKb,22,32-840-111-5314,4376.20,MACHINERY
109162,Customer#000109162,"PT0Zla64rgvaGgOMTdSvD6OvtBGfA9xo,TjDCY",9,19-840-919-2954,3678.22,HOUSEHOLD
62737,Customer#000062737,12xZEsCnkwMAN550JpDO,14,24-636-289-3975,2694.96,HOUSEHOLD
18985,Customer#000018985,U5RdG7h4T0u0A,9,19-602-383-9595,3997.59,MACHINERY
2537,Customer#000002537,"CvhlupN0A ,aLMO1aixe7C2C6eBDuR0j",10,20-609-180-1199,9233.77,BUILDING
50665,Customer#000050665,FNNxJLfkxHjuObx4dmVyumYs81GjOHf,6,16-210-638-6623,4733.09,HOUSEHOLD
779,Customer#000000779,"2cTZiS4ulZ74edT,RmDnh4ZaCrphMMh Ff2",5,15-940-483-5702,-902.48,HOUSEHOLD
23524,Customer#000023524,LIPBA7yptRp5asyBGcsgBBa6tgVpaZHTdquByu,18,28-624-767-9688,8439.40,HOUSEHOLD
149641,Customer#000149641,pcVj6U2anm1JUerTUv,23,33-319-944-5810,2443.40,AUTOMOBILE
67057,Customer#000067057,pH8fsTf0PaIa5I,16,26-957-648-7519,869.05,MACHINERY
117790,Customer#000117790,mXaFzZSEvno AIUKdO NOip5uw9mQqgBnbKghYx,19,29-181-434-6038,3871.72,MACHINERY
50498,Customer#000050498,SZRxE7HNIVsntqf,1,11-159-258-7115,6664.33,HOUSEHOLD
11255,Customer#000011255,"cCAvInqle2,bUo2HbRhniXQGfzPAy",4,14-675-934-9276,2104.65,MACHINERY
136777,Customer#000136777,Qy6YjXMy1jjCBkVDvnDThNMMLQG49wXEgIJ6DPLK,10,20-500-807-1549,-65.46,HOUSEHOLD
105155,Customer#000105155,"00weiOusQtHpoaZLF,domeLa3jO2ZX",4,14-858-751-8602,8964.90,AUTOMOBILE
138268,Customer#000138268,HCMHttdHqpeDYf,9,19-644-102-2178,5166.24,MACHINERY
39133,Customer#000039133,qM8wFLRAvta,14,24-625-551-5999,9998.87,FURNITURE
144598,Customer#000144598,3pYrQS9Vm10aM1CNiTj1 48 b4ry,8,18-532-971-5925,8159.16,AUTOMOBILE
119666,Customer#000119666,GxSOdfXEVK,3,13-879-302-7560,4706.82,FURNITURE
48931,Customer#000048931,"fLeg9y,oi5ZYfxwUwnDWNfZRAzqvk7LAL5mZ",13,23-646-383-9632,2981.32,HOUSEHOLD
50861,Customer#000050861,HyFvBwsVs55seTGMWJnVkQgBJwOve2um,15,25-161-548-7942,5025.42,FURNITURE
131137,Customer#000131137,"A9vMYHbaGekC,ZCW3HOf6",10,20-112-970-4626,2654.86,HOUSEHOLD
130741,Customer#000130741,7VoxVKQ1kmPL2KAPMvZ YjfbobzYxKCT,6,16-188-504-1141,9480.51,MACHINERY
19532,Customer#000019532,q4a61O69ZSkCl9w,2,12-969-430-2001,4605.94,FURNITURE
55898,Customer#000055898,"yDWyQZveqDpyHl,AeUyqJ9yy1BbyRjiafam9",23,33-896-295-2068,9342.61,HOUSEHOLD
104039,Customer#000104039,"6vzfYInTK,CBmXRUQNjzAdz",23,33-970-955-3863,8299.80,HOUSEHOLD
139636,Customer#000139636,aQSqwkkCWLZI4,18,28-358-726-8214,9315.96,AUTOMOBILE
92563,Customer#000092563,llO VGNA meAs0zL0Kha2fHgSj4v,15,25-615-754-3345,3658.52,HOUSEHOLD
149407,Customer#000149407,",EX8sQlPLMOLd1b5M55HcKqIHsdr8bC",9,19-173-379-1732,802.56,HOUSEHOLD
17968,Customer#000017968,4xfF4ICMgMU,9,19-253-745-6009,-920.22,AUTOMOBILE
75499,Customer#000075499,1I8K1Txzm1CTica5ocOyR94SMBzNzOERwMW1YFF,12,22-223-317-7079,4127.59,BUILDING
3743,Customer#000003743,4rql691Sdx2w9GZdCTbQsI,5,15-260-623-2790,5034.11,BUILDING
144844,Customer#000144844,UWZwXiGvKU9S,0,10-252-649-1578,5858.59,MACHINERY
143735,Customer#000143735,"ovK4KCMlj66,iW0h,PRjwGelzpyZ1s9",5,15-257-990-4449,-606.29,MACHINERY
63691,Customer#000063691,mYVY Y 2618ePep34BO1XHHgkyz,0,10-620-510-1913,6006.36,FURNITURE
70549,Customer#000070549,"BJSOk  GK1WBarg3GKZdeVfpo,tZwe yLPQ474S",15,25-993-447-4003,8573.74,FURNITURE
21883,Customer#000021883,"wmayP,lqcS2Z0q",19,29-919-138-1427,3149.22,HOUSEHOLD
15388,Customer#000015388,IjMf3veEty0KnQm,4,14-849-144-2045,7327.57,AUTOMOBILE
39310,Customer#000039310,4aJMYUrkgciD BhvHatDjdAz3hU20QO8c,11,21-821-331-4267,6781.36,MACHINERY
89752,Customer#000089752,9Bs7wN0xB3gbgCSz5V8A,21,31-125-747-1529,3605.03,HOUSEHOLD
110275,Customer#000110275,"ZEcdJ,LuRb72e9gNm8",12,22-718-911-8129,8063.73,FURNITURE
49547,Customer#000049547,"z6UWTy,zgTRE0s5MGFKZ,a9",22,32-292-445-4874,4009.02,HOUSEHOLD
146008,Customer#000146008,"eph,l3iNLq92u 1760bgRN06UsMAVpXxolEMxQs",0,10-989-576-8265,5215.37,FURNITURE
102814,Customer#000102814,g3o6wktXlFt,18,28-363-685-5425,8842.49,BUILDING
101843,Customer#000101843,K1Xamy4DpiTrVE7foFLfT Z8Pwi3ExWfHuz9,14,24-177-280-2385,7317.64,FURNITURE
73447,Customer#000073447,OlObgHutnby5yZYhsoELTk,16,26-866-759-3817,4876.36,AUTOMOBILE
101203,Customer#000101203,06BWuSyJgP9Z1KkrhyJabsbF2 bfyinVx0t,11,21-852-886-1031,8913.40,HOUSEHOLD
16696,Customer#000016696,QJGenn9jZgf,15,25-916-562-6762,2111.20,HOUSEHOLD
89338,Customer#000089338,"rGY9,rVj hdEhEmNXnoM",7,17-875-541-1042,1185.14,BUILDING
136825,Customer#000136825,"nmDodT64c,anCaU5QMB",7,17-214-677-6687,6504.95,HOUSEHOLD
